DistanceFromTarget,ElevationDifference,GunTiltX,GunTiltY,XDifference,YDifference,Zdifference,HitOrMiss
23.46061,1.448149,89.04577,48.55406,15.45697,1.448149, 17.58935 ,0
35.29417,1.477611,76.50207,99.33022,-5.908502,1.477611, 34.76471 ,0
47.8771,1.477636,76.49641,158.8109,-45.57119,1.477636, 14.60479 ,1
29.55892,1.529209,67.55481,124.7799,-16.46212,1.529209, 24.50285 ,0
20.14064,1.452759,84.59928,80.27416,2.751858,1.452759, 19.8988 ,1
39.73348,1.483594,75.19405,65.27838,19.50056,1.483594, 34.58723 ,0
30.00214,1.448409,88.4177,177.4049,-29.94459,1.448409, 1.162746 ,0
59.83911,1.471483,77.98532,89.58625,-3.73507,1.471483, 59.7043 ,0
34.51498,1.453647,84.11648,15.43603,33.56697,1.453647, 7.901203 ,0
48.64764,1.467346,79.09837,27.5566,44.62961,1.467346, 19.30383 ,0
52.11209,1.465847,79.53048,73.65112,17.49313,1.465847, 49.06639 ,0
18.07619,1.468022,78.90903,130.2084,-13.37973,1.468022, 12.0655 ,0
31.88635,1.480717,75.80824,138.0416,-25.07308,1.480717, 19.64401 ,0
21.74204,1.451186,85.58168,41.25734,16.47173,1.451186, 14.11709 ,0
30.37696,1.457605,82.32455,65.87939,14.5576,1.457605, 26.62163 ,0
13.56441,1.55822,63.79026,56.73592,8.134525,1.55822, 10.7422 ,0
45.48301,1.465971,79.4943,76.86961,10.01066,1.465971, 44.34345 ,1
26.16672,1.448027,90.40681,111.025,-7.881157,1.448027, 24.90959 ,0
35.57723,1.449668,86.80326,151.3802,-31.96335,1.449668, 15.55577 ,0
49.8278,1.463259,80.32135,169.7459,-49.70312,1.463259, 3.204449 ,0
23.29675,1.53924,66.1898,152.0538,-22.16612,1.53924, 7.002323 ,0
19.79613,1.448305,91.36633,109.2028,-5.239606,1.448305, 19.03511 ,0
43.67781,1.478681,76.25906,80.16026,9.759217,1.478681, 42.54788 ,0
39.43796,1.473445,77.49158,104.7349,-12.21141,1.473445, 37.47083 ,0
31.85499,1.468078,78.89339,130.1339,-22.27955,1.468078, 22.72019 ,0
43.27542,1.464558,79.91676,151.7007,-39.07232,1.464558, 18.54645 ,0
57.69204,1.470982,78.11462,43.81026,42.40506,1.470982, 39.08989 ,0
39.34868,1.452921,84.50793,84.34037,6.096819,1.452921, 38.84632 ,0
35.53269,1.468264,78.84213,82.84103,3.244578,1.468264, 35.35377 ,1
10.19742,1.600264,59.08861,80.62125,-1.105869,1.600264, 10.01017 ,0
45.77065,1.490807,73.75375,61.17211,24.13805,1.490807, 38.85981 ,0
26.48771,1.448142,89.06808,119.1198,-14.00138,1.448142, 22.43799 ,0
18.72547,1.470028,78.36471,12.60832,18.58303,1.470028, 1.775696 ,1
28.69069,1.450083,86.4276,99.113,-0.5496929,1.450083, 28.64875 ,0
25.55327,1.526614,67.92099,105.6436,-5.413493,1.526614, 24.92656 ,0
47.41045,1.459803,81.49007,26.62186,42.01497,1.459803, 21.91715 ,0
45.03443,1.469865,78.40813,86.14937,1.116791,1.469865, 44.99658 ,0
11.0872,1.49525,72.92542,79.17293,-0.3810155,1.49525, 10.9793 ,0
36.86567,1.495708,72.84239,33.62772,31.7816,1.495708, 18.62177 ,0
8.753156,1.982952,30.06468,76.01829,5.505802,1.982952, 6.509361 ,0
46.67366,1.465811,79.54105,168.4239,-46.47648,1.465811, 4.027271 ,0
13.70325,1.74409,46.36884,120.4444,-8.947042,1.74409, 10.23169 ,0
49.56334,1.473058,77.58733,47.81097,32.07176,1.473058, 37.7592 ,0
30.0822,1.44947,86.99999,132.7753,-19.98714,1.44947, 22.43551 ,0
45.51849,1.480443,75.86803,95.94166,-3.803544,1.480443, 45.33514 ,0
36.3897,1.457232,82.47504,159.7372,-34.32219,1.457232, 12.0031 ,0
41.92959,1.469115,78.60938,144.6385,-35.98446,1.469115, 21.4721 ,0
58.10187,1.468179,78.86562,71.05426,20.14039,1.468179, 54.47969 ,0
40.99,1.457164,82.50307,47.13464,30.21877,1.457164, 27.65651 ,0
25.00655,1.549957,64.80856,72.18141,8.467524,1.549957, 23.47821 ,0
32.47507,1.45987,81.46585,157.5355,-30.79126,1.45987, 10.21751 ,0
14.15223,1.448626,91.95738,159.0854,-12.77807,1.448626, 5.908306 ,0
29.79516,1.450912,85.77643,4.697987,29.74328,1.450912, 0.9917831 ,0
20.52161,1.475346,77.03078,27.9382,18.22167,1.475346, 9.323673 ,0
34.6879,1.477974,76.41914,63.96165,18.36608,1.477974, 29.38967 ,0
45.97046,1.487969,74.30514,46.78032,31.74362,1.487969, 33.21765 ,0
35.33818,1.450834,85.83286,124.5776,-22.6359,1.450834, 27.09793 ,0
35.30087,1.450103,86.41102,115.6272,-14.37413,1.450103, 32.20921 ,0
27.0906,1.4895,74.00536,29.08749,25.26908,1.4895, 9.651718 ,0
27.01074,1.578891,61.39016,126.4928,-19.40238,1.578891, 18.72524 ,0
7.952239,1.65381,53.9023,126.6456,-5.261261,1.65381, 5.729061 ,0
30.96474,1.512935,69.95544,33.53239,27.92553,1.512935, 13.29253 ,0
18.5535,1.580009,61.26558,90.08913,2.589559,1.580009, 18.30383 ,0
50.63451,1.476369,76.78936,138.1194,-39.76831,1.476369, 31.30742 ,0
45.05659,1.481277,75.68666,65.42216,21.85685,1.481277, 39.37232 ,0
6.653988,2.210138,16.80114,92.96999,-5.018279,2.210138, 3.769314 ,0
32.23498,1.448156,89.02177,147.3089,-27.82692,1.448156, 16.20677 ,0
54.49963,1.473474,77.48455,47.63392,38.72273,1.473474, 38.32217 ,0
47.70624,1.463584,80.21835,125.8442,-28.0833,1.463584, 38.53662 ,0
40.67471,1.479069,76.17207,163.9247,-40.25378,1.479069, 5.646046 ,0
13.65005,1.521421,68.67146,136.4246,-9.810795,1.521421, 9.367893 ,0
41.90533,1.463489,80.24859,143.7869,-33.70728,1.463489, 24.85427 ,0
35.66311,1.49969,72.13503,143.9449,-31.15853,1.49969, 17.28452 ,0
48.11452,1.461482,80.90371,141.0461,-39.10466,1.461482, 27.9946 ,0
57.77022,1.473769,77.41187,84.82671,8.111326,1.473769, 57.17896 ,0
42.74348,1.484068,75.09525,92.24998,-1.925207,1.484068, 42.67431 ,0
14.9816,1.63549,55.59887,65.14103,5.193916,1.63549, 13.95696 ,0
34.90863,1.509624,70.47839,46.40721,23.67765,1.509624, 25.60669 ,0
48.11598,1.477556,76.51469,40.27484,36.26398,1.477556, 31.58937 ,0
46.91536,1.486056,74.68762,125.7339,-30.66184,1.486056, 35.47807 ,0
40.32922,1.489972,73.91406,162.4557,-40.01859,1.489972, 4.768497 ,0
30.48182,1.481029,75.74049,26.82506,28.53243,1.481029, 10.62301 ,0
27.52129,1.542386,65.7768,82.32191,2.966057,1.542386, 27.31749 ,0
35.09594,1.482191,75.49039,14.5128,35.06409,1.482191, 0.1946716 ,0
59.0303,1.477581,76.50884,140.2562,-47.93124,1.477581, 34.42367 ,0
32.18261,1.450825,85.83985,59.45969,16.98664,1.450825, 27.29595 ,0
34.03456,1.51917,69.00481,127.2623,-22.20939,1.51917, 25.74464 ,0
15.37466,1.461627,80.85459,137.3262,-9.895305,1.461627, 11.67591 ,0
46.49652,1.473728,77.42191,59.98149,25.30761,1.473728, 38.97794 ,0
36.85883,1.484182,75.07147,39.59872,28.76493,1.484182, 22.9989 ,0
59.16027,1.474017,77.35113,51.68501,36.41061,1.474017, 46.60507 ,0
33.73191,1.482372,75.45178,90.75611,-3.630323,1.482372, 33.50321 ,0
45.49159,1.485832,74.73302,124.8508,-24.1225,1.485832, 38.54065 ,0
24.76474,1.491929,73.54088,117.8282,-10.9231,1.491929, 22.1755 ,0
14.61832,1.550538,64.73577,72.93713,6.119679,1.550538, 13.18486 ,0
52.69482,1.480206,75.92004,68.1717,18.3905,1.480206, 49.35932 ,0
18.72213,1.558315,63.77871,113.5344,-5.976804,1.558315, 17.67392 ,0
34.99665,1.469901,78.39858,154.2497,-32.30288,1.469901, 13.38388 ,1
37.97828,1.450362,86.19606,106.7254,-12.51698,1.450362, 35.82697 ,0
24.64596,1.448964,92.42908,177.2596,-24.59739,1.448964, 0.5404892 ,0
34.58331,1.450415,86.15395,143.2398,-29.16543,1.450415, 18.52781 ,0
32.29332,1.456417,82.81564,129.1663,-22.69382,1.456417, 22.92875 ,0
33.29522,1.510828,70.28674,100.2403,-6.137023,1.510828, 32.68985 ,0
41.24219,1.469728,78.44456,157.4675,-38.37975,1.469728, 15.02507 ,1
57.88858,1.470443,78.25528,130.6703,-39.26254,1.470443, 42.51328 ,0
13.578,1.464387,79.969,110.4097,-2.577776,1.464387, 13.25039 ,0
36.06099,1.456615,82.7312,133.8434,-23.30954,1.456615, 27.47615 ,0
48.29365,1.460886,81.10757,81.83262,6.064012,1.460886, 47.88914 ,0
19.82481,1.469183,78.59105,139.9928,-14.57731,1.469183, 13.35539 ,0
15.64197,1.476888,76.6685,143.1309,-13.02216,1.476888, 8.538937 ,1
39.90447,1.453211,84.34865,74.84032,13.98195,1.453211, 37.34649 ,0
34.88784,1.510515,70.33636,21.34378,34.55255,1.510515, 4.582718 ,0
42.86661,1.471641,77.94478,68.20387,14.1148,1.471641, 40.44939 ,0
39.05214,1.484908,74.92178,20.60548,37.87671,1.484908, 9.392555 ,0
42.46994,1.458598,81.93683,49.92911,26.55968,1.458598, 33.10818 ,0
24.45439,1.57312,62.04105,138.5337,-20.44473,1.57312, 13.325 ,0
29.43134,1.467743,78.98678,43.89893,20.43197,1.467743, 21.13254 ,0
30.56576,1.526511,67.93566,117.2548,-18.14127,1.526511, 24.55259 ,0
38.52613,1.458533,81.96164,24.23865,35.55624,1.458533, 14.76109 ,0
28.01332,1.465433,79.65313,73.78976,11.54096,1.465433, 25.48342 ,0
9.821294,1.46412,80.05112,137.5689,-5.268167,1.46412, 8.158466 ,0
38.17587,1.461512,80.89371,63.64801,16.42372,1.461512, 34.43141 ,1
44.15813,1.478214,76.36465,66.12986,15.57175,1.478214, 41.29499 ,0
21.02008,1.449759,86.71749,16.90323,20.14823,1.449759, 5.812958 ,0
11.30426,1.834945,39.72057,89.58606,-4.01444,1.834945, 10.4069 ,0
41.11554,1.473146,77.56545,127.5344,-24.73813,1.473146, 32.80765 ,1
49.02011,1.457805,82.24475,72.29739,14.38418,1.457805, 46.83953 ,0
44.06275,1.471652,77.94189,118.052,-20.88518,1.471652, 38.77073 ,1
37.9303,1.466097,79.45714,35.93366,32.17391,1.466097, 20.03491 ,0
42.14797,1.460592,81.20954,142.1526,-32.35225,1.460592, 26.97498 ,0
8.319745,1.509467,70.50351,158.9402,-8.119407,1.509467, 1.007427 ,0
24.67267,1.523148,68.41915,107.4841,-5.945219,1.523148, 23.89717 ,0
26.92774,1.502585,71.63728,50.55516,19.27855,1.502585, 18.73987 ,0
36.55571,1.45158,85.31622,44.0412,27.86931,1.45158, 23.61174 ,0
34.87569,1.452127,84.97125,85.14072,4.41955,1.452127, 34.56404 ,0
52.91759,1.462974,80.41259,37.96938,41.70927,1.462974, 32.5341 ,0
27.78708,1.448137,89.08688,171.9155,-27.44254,1.448137, 4.114838 ,0
34.25674,1.50822,70.70415,140.0778,-28.29605,1.50822, 19.25054 ,0
30.35072,1.458687,81.90293,119.9168,-12.98877,1.458687, 27.39215 ,0
50.4064,1.462008,80.72725,52.58688,30.29078,1.462008, 40.26334 ,0
8.297235,1.774555,44.05733,64.06389,2.186813,1.774555, 7.804672 ,0
45.63918,1.484581,74.98889,33.72564,39.43364,1.484581, 22.92856 ,0
28.13946,1.448506,88.24026,119.2191,-15.26992,1.448506, 23.59154 ,0
51.7638,1.48467,74.97067,30.60508,46.71558,1.48467, 22.24728 ,0
27.00225,1.482893,75.34145,25.37049,24.72033,1.482893, 10.76236 ,0
8.837323,1.453979,83.94623,56.19058,5.880776,1.453979, 6.434338 ,0
30.38576,1.448128,89.11396,51.55342,20.03274,1.448128, 22.80102 ,0
39.51144,1.496897,72.6282,52.97504,26.36781,1.496897, 29.38796 ,0
31.28996,1.532156,67.14584,36.86263,27.07063,1.532156, 15.61714 ,0
48.73422,1.472245,77.79112,167.7109,-48.6991,1.472245, 1.120029 ,0
43.11645,1.462574,80.54146,84.24432,1.130509,1.462574, 43.0768 ,0
51.69749,1.468204,78.85859,58.77532,28.85941,1.468204, 42.86734 ,0
33.95697,1.490406,73.83067,126.7029,-21.61441,1.490406, 26.14712 ,0
34.97016,1.517027,69.32677,20.77306,34.91841,1.517027, 1.146976 ,0
33.18607,1.449497,86.97176,52.08373,19.05401,1.449497, 27.13225 ,0
48.73117,1.468926,78.66071,118.7244,-25.16128,1.468926, 41.70706 ,0
33.90627,1.511873,70.12167,50.58131,23.46877,1.511873, 24.4247 ,0
27.48391,1.448212,88.86115,39.14281,20.03488,1.448212, 18.75824 ,0
48.74715,1.482073,75.51564,120.9221,-25.61222,1.482073, 41.45 ,1
30.89279,1.459572,81.57385,26.43022,27.38495,1.459572, 14.22316 ,1
36.20332,1.460835,81.12523,57.243,20.59523,1.460835, 29.73857 ,0
12.68309,1.448332,88.5737,106.6167,-0.7608525,1.448332, 12.57713 ,0
24.18021,1.455954,83.01614,165.0568,-23.31054,1.455954, 6.259499 ,1
29.65111,1.48308,75.30202,50.98824,20.33691,1.48308, 21.52671 ,0
49.97017,1.468925,78.66096,77.88644,12.56491,1.468925, 48.34235 ,0
34.30842,1.514783,69.6692,141.149,-27.96673,1.514783, 19.81502 ,0
36.30364,1.476356,76.79232,125.5671,-19.21664,1.476356, 30.76517 ,0
48.4547,1.46803,78.90669,97.75291,-4.573822,1.46803, 48.21601 ,0
54.62345,1.4722,77.80251,96.13944,-10.20824,1.4722, 53.64089 ,0
36.18358,1.45077,85.88024,148.0314,-31.65203,1.45077, 17.47272 ,0
44.40435,1.468848,78.6818,83.16202,4.568488,1.468848, 44.14428 ,1
21.1137,1.448243,91.22038,1.667066,21.0605,1.448243, 0.3822441 ,0
8.945694,1.472105,77.82688,100.3943,0.05853943,1.472105, 8.823544 ,0
45.41915,1.460107,81.38088,45.32763,32.02014,1.460107, 32.17884 ,0
32.10063,1.486175,74.66354,153.1829,-29.32616,1.486175, 12.96989 ,0
17.68402,1.503023,71.5631,159.2994,-17.27182,1.503023, 3.485664 ,0
42.33107,1.491942,73.53829,108.0022,-14.34059,1.491942, 39.80001 ,0
25.71379,1.449819,86.66171,105.7494,-4.830541,1.449819, 25.21434 ,0
26.9585,1.455894,83.04234,31.29217,23.66124,1.455894, 12.83694 ,0
50.39231,1.478108,76.38863,37.55328,42.09826,1.478108, 27.65749 ,0
52.80445,1.469775,78.43219,64.00701,22.46497,1.469775, 47.76478 ,0
42.64239,1.459074,81.75721,22.5181,39.82589,1.459074, 15.17046 ,0
28.84496,1.452754,84.60178,12.68585,28.34671,1.452754, 5.136684 ,0
13.42134,1.613292,57.75879,89.9305,-1.075012,1.613292, 13.28058 ,0
29.3035,1.44927,87.21105,72.95093,8.523463,1.44927, 27.99902 ,0
40.46982,1.493368,73.27145,39.19917,31.3719,1.493368, 25.52215 ,0
8.558777,1.45369,84.09441,81.26039,1.403472,1.45369, 8.316833 ,1
46.71014,1.473162,77.56151,165.0576,-46.20325,1.473162, 6.702789 ,1
35.21545,1.453164,84.37411,107.9007,-12.56881,1.453164, 32.86398 ,0
16.14815,1.689577,50.77317,81.09792,-0.4818012,1.689577, 16.05228 ,0
17.49618,1.647847,54.44673,55.06644,12.65385,1.647847, 11.97 ,0
45.56936,1.463066,80.38309,73.93769,11.01878,1.463066, 44.19289 ,0
59.69788,1.469821,78.41977,119.4528,-32.0074,1.469821, 50.37065 ,0
42.38818,1.473473,77.4846,71.99123,9.535669,1.473473, 41.27539 ,0
35.99947,1.489152,74.07288,18.53678,35.41877,1.489152, 6.265366 ,0
27.33576,1.477034,76.63482,63.18301,15.50461,1.477034, 22.46485 ,0
28.59572,1.509179,70.54956,90.35275,-2.516293,1.509179, 28.44479 ,0
32.70541,1.498046,72.42366,139.3456,-25.20658,1.498046, 20.78529 ,0
34.2546,1.492107,73.50734,53.64174,19.09928,1.492107, 28.39664 ,0
31.77315,1.496093,72.77275,129.4164,-23.03169,1.496093, 21.83657 ,0
46.50116,1.47918,76.1472,114.5846,-20.29045,1.47918, 41.81468 ,1
9.304562,1.849881,38.69034,128.3743,-9.044949,1.849881, 1.158325 ,0
29.85837,1.471646,77.94347,31.97466,25.94339,1.471646, 14.70704 ,1
35.18709,1.46341,80.2733,10.82866,35.06178,1.46341, 2.580879 ,0
22.57317,1.448159,89.01299,41.1234,16.17056,1.448159, 15.68324 ,0
46.78259,1.487504,74.39731,25.05343,43.96066,1.487504, 15.93291 ,0
13.3566,1.583585,60.87048,51.408,8.19146,1.583585, 10.43029 ,0
28.42349,1.522408,68.52689,106.6905,-9.193109,1.522408, 26.85263 ,0
54.44199,1.46661,79.30829,121.4874,-31.88724,1.46661, 44.10196 ,0
34.28688,1.468561,78.76031,75.34453,9.058724,1.468561, 33.03593 ,1
34.76339,1.507972,70.74432,22.08151,33.98236,1.507972, 7.17067 ,0
8.192972,1.753731,45.62709,73.27913,3.89217,1.753731, 6.99287 ,0
14.86037,1.690155,50.72433,140.2533,-14.69838,1.690155, 1.38982 ,0
16.89056,1.519905,68.89539,91.27947,2.277153,1.519905, 16.66719 ,0
20.47307,1.480682,75.81586,164.4286,-20.26824,1.480682, 2.480473 ,0
55.50626,1.465831,79.53522,65.70285,25.41293,1.465831, 49.32523 ,0
49.90358,1.466736,79.27229,100.5209,-10.87566,1.466736, 48.68198 ,0
46.36842,1.491809,73.56352,37.20872,38.76463,1.491809, 25.39897 ,0
24.56543,1.449641,86.82935,106.0992,-6.531524,1.449641, 23.6368 ,0
12.84297,1.589876,60.18701,149.6496,-12.68556,1.589876, 1.220966 ,0
50.25175,1.484301,75.04697,75.53109,11.09047,1.484301, 48.99017 ,0
35.13548,1.457223,82.47873,54.81121,22.69163,1.457223, 26.7856 ,0
25.57567,1.489043,74.09413,141.3785,-20.38648,1.489043, 15.37169 ,0
54.90646,1.468147,78.87428,90.3894,1.799276,1.468147, 54.85733 ,0
34.7902,1.453889,83.99167,57.71612,20.94707,1.453889, 27.73922 ,0
32.76553,1.50238,71.67204,46.72453,25.30366,1.50238, 20.76168 ,0
26.98332,1.545812,65.33425,123.747,-14.065,1.545812, 22.97576 ,0
25.77872,1.498382,72.36425,130.6056,-15.25192,1.498382, 20.72863 ,0
52.37217,1.471979,77.85863,26.52665,48.30474,1.471979, 20.18239 ,0
25.25255,1.448764,87.83645,175.131,-25.16068,1.448764, 1.59129 ,0
23.79442,1.591821,59.9786,137.1906,-20.45151,1.591821, 12.05721 ,0
46.03577,1.462151,80.68019,22.15884,43.05721,1.462151, 16.22441 ,0
35.41428,1.507092,70.88737,84.06049,3.245082,1.507092, 35.23307 ,0
18.12173,1.451697,94.76,127.7578,-12.71962,1.451697, 12.8258 ,0
16.65433,1.44865,88.00541,33.54245,14.17759,1.44865, 8.617649 ,0
42.72507,1.46985,78.41216,160.6286,-41.39921,1.46985, 10.45834 ,0
48.5581,1.461622,80.85625,131.2944,-31.77221,1.461622, 36.69168 ,0
29.39804,1.474233,77.29855,143.3387,-23.35988,1.474233, 17.78729 ,0
8.722739,1.448288,91.3289,18.83271,7.823193,1.448288, 3.575794 ,0
51.63522,1.462098,80.69762,64.01604,25.46415,1.462098, 44.89583 ,0
53.15799,1.474664,77.19413,33.14648,45.8713,1.474664, 26.82203 ,1
35.61058,1.515359,69.58083,136.4048,-28.66357,1.515359, 21.07645 ,0
23.05471,1.576197,61.69226,28.43766,22.97364,1.576197, 1.116825 ,0
43.42007,1.463115,80.36727,143.6403,-34.73364,1.463115, 26.01414 ,0
19.21231,1.473271,77.53466,137.1044,-15.92148,1.473271, 10.65124 ,0
21.16529,1.542458,65.76736,153.459,-20.71466,1.542458, 4.061203 ,0
36.80307,1.492287,73.4733,64.82579,19.00336,1.492287, 31.48192 ,0
51.82338,1.473179,77.55746,119.8597,-26.72415,1.473179, 44.37693 ,1
17.84359,1.640106,55.16467,91.02173,-4.047758,1.640106, 17.30085 ,0
38.54093,1.497126,72.5872,106.4554,-11.20201,1.497126, 36.84667 ,0
36.88903,1.485643,74.77137,71.75094,10.00114,1.485643, 35.47634 ,0
44.87337,1.469434,78.52338,56.41315,26.15492,1.469434, 36.43322 ,1
56.413,1.473302,77.52696,127.2824,-32.72626,1.473302, 45.92655 ,0
36.59144,1.501437,71.83304,35.00168,31.91758,1.501437, 17.83108 ,0
31.41222,1.449904,86.58483,132.1019,-19.58589,1.449904, 24.51567 ,0
17.98059,1.605643,58.53344,124.2358,-11.98262,1.605643, 13.30941 ,0
20.58815,1.449149,92.65283,94.39583,-0.9841462,1.449149, 20.51349 ,0
29.85435,1.454994,83.45145,67.03165,8.743222,1.454994, 28.50826 ,0
40.55592,1.496394,72.71851,41.89358,32.69268,1.496394, 23.9527 ,0
44.23193,1.466566,79.32105,13.81899,43.60619,1.466566, 7.26722 ,1
31.5938,1.453974,83.94832,25.57683,28.68303,1.453974, 13.16579 ,0
26.57406,1.50073,71.95464,23.32226,25.36541,1.50073, 7.779739 ,0
42.32623,1.482636,75.39574,62.09016,19.73913,1.482636, 37.41228 ,0
31.25173,1.460337,81.29919,14.53492,30.39755,1.460337, 7.108246 ,1
29.92207,1.485873,74.72472,104.0766,-8.601721,1.485873, 28.6205 ,0
27.48546,1.450775,85.87692,50.00686,19.75808,1.450775, 19.05162 ,0
42.43332,1.454139,83.86549,64.07476,16.01269,1.454139, 39.26914 ,0
50.23491,1.474193,77.3083,111.2937,-21.82076,1.474193, 45.22419 ,0
22.99079,1.450877,85.80148,108.438,-10.88267,1.450877, 20.19997 ,0
58.38167,1.469046,78.62798,57.83543,30.19584,1.469046, 49.9447 ,0
18.22119,1.526124,67.99062,94.89084,-5.709216,1.526124, 17.23623 ,0
47.43525,1.480954,75.75671,78.75656,8.747844,1.480954, 46.59812 ,1
45.44798,1.483424,75.22967,127.4879,-28.19943,1.483424, 35.61054 ,0
42.79274,1.456512,82.77472,68.13683,18.66685,1.456512, 38.47916 ,0
34.07036,1.491293,73.66113,115.1099,-11.72157,1.491293, 31.95576 ,0
43.8373,1.452115,84.97852,15.51119,42.58556,1.452115, 10.29903 ,0
14.10438,1.52968,67.489,83.71789,-1.9589,1.52968, 13.88367 ,0
7.417441,1.665827,52.82594,42.25415,6.622124,1.665827, 2.896709 ,0
42.83435,1.458412,82.00807,133.5867,-27.49619,1.458412, 32.8118 ,0
38.72639,1.505703,71.11537,143.1844,-33.88697,1.505703, 18.68528 ,0
41.7634,1.474826,77.15518,99.25826,-7.959454,1.474826, 40.97137 ,1
20.44342,1.520757,68.7693,89.17612,-2.479924,1.520757, 20.23538 ,0
12.02652,1.537136,66.46992,54.85417,6.981201,1.537136, 9.671467 ,0
18.56136,1.453825,84.02414,8.826124,18.40121,1.453825, 1.950912 ,0
48.07332,1.460233,81.33596,33.93645,39.21984,1.460233, 27.76177 ,0
49.53863,1.472245,77.79115,164.5907,-48.80209,1.472245, 8.382393 ,1
43.64156,1.462058,80.71105,23.54892,40.1232,1.462058, 17.10487 ,0
19.80573,1.449362,92.88818,11.00178,19.37128,1.449362, 3.862595 ,0
45.68766,1.454694,83.59406,115.6507,-21.9199,1.454694, 40.05951 ,0
40.66883,1.503219,71.5301,113.2589,-16.7827,1.503219, 37.01398 ,0
25.86715,1.485974,74.70426,43.36692,17.98065,1.485974, 18.53639 ,0
26.06929,1.501162,71.88024,45.78132,20.00063,1.501162, 16.6532 ,0
35.42819,1.46104,81.05435,13.2268,34.87526,1.46104, 6.061222 ,1
30.58693,1.468231,78.85095,96.71956,-4.160551,1.468231, 30.26705 ,1
28.31746,1.458284,82.05737,128.6179,-17.11857,1.458284, 22.51014 ,1
41.48375,1.461305,80.96368,113.5424,-17.53417,1.461305, 37.56752 ,0
34.5895,1.450341,86.21321,145.9255,-28.61891,1.450341, 19.37236 ,0
33.54225,1.492252,73.48,124.485,-21.65201,1.492252, 25.57433 ,0
20.41865,1.450157,93.63465,84.68983,-0.9501459,1.450157, 20.34491 ,0
25.62461,1.45152,85.35571,5.396338,25.54358,1.45152, 1.42807 ,0
47.53606,1.462626,80.5246,89.97556,1.493332,1.462626, 47.49008 ,0
28.33491,1.454453,83.71055,148.8228,-23.96526,1.454453, 15.04719 ,0
16.44215,1.490096,73.89024,142.6714,-12.79791,1.490096, 10.21457 ,0
46.41554,1.484664,74.97181,150.5069,-40.98624,1.484664, 21.73306 ,0
32.4225,1.540167,66.06748,147.566,-30.35195,1.540167, 11.29628 ,0
48.72766,1.480853,75.77861,79.90079,10.25783,1.480853, 47.61269 ,0
20.33785,1.448762,87.84024,9.551437,19.95658,1.448762, 3.641956 ,0
36.05111,1.46139,80.93456,21.38745,33.98684,1.46139, 11.93488 ,1
37.41813,1.471869,77.88675,132.2954,-25.24415,1.471869, 27.58047 ,1
26.62505,1.456412,82.81756,135.2826,-18.5614,1.456412, 19.03277 ,1
39.33221,1.470258,78.30401,80.23605,6.438202,1.470258, 38.77384 ,1
39.44019,1.454721,83.58092,18.74235,37.84183,1.454721, 11.01855 ,0
14.16598,1.448986,87.54336,32.80961,11.27266,1.448986, 8.455917 ,0
29.92263,1.454195,83.83712,25.70946,27.04571,1.454195, 12.71922 ,0
25.66344,1.479387,76.10114,99.08245,-3.02353,1.479387, 25.44174 ,0
47.73536,1.478115,76.38702,86.99163,3.948981,1.478115, 47.54877 ,0
15.48512,1.547451,65.12516,139.9159,-12.07056,1.547451, 9.575806 ,0
33.96452,1.482892,75.3415,19.11122,33.09888,1.482892, 7.473534 ,0
48.47348,1.469403,78.53172,137.4593,-37.36418,1.469403, 30.84538 ,0
17.18818,1.448004,90.15116,94.3106,0.8335866,1.448004, 17.10678 ,0
42.98435,1.463055,80.38634,22.86427,40.05287,1.463055, 15.53324 ,0
39.69584,1.494651,73.03492,17.78904,39.50396,1.494651, 3.600372 ,0
15.14725,1.733374,47.20533,43.8646,14.80362,1.733374, 2.69949 ,0
32.11451,1.522155,68.56392,38.97439,26.13402,1.522155, 18.60208 ,0
59.05503,1.468108,78.88502,89.68087,2.34252,1.468108, 58.99029 ,0
46.58706,1.476463,76.76746,164.721,-46.14038,1.476463, 6.264133 ,1
24.87635,1.448,89.96302,2.999439,24.80512,1.448, 1.200924 ,0
4.918598,1.862849,37.80779,94.49055,-0.08462583,1.862849, 4.551399 ,0
21.22114,1.486531,74.59181,137.276,-16.49205,1.486531, 13.27175 ,0
38.5088,1.477516,76.5238,14.36988,38.3453,1.477516, 3.22216 ,0
